user_id,method,tide,lap,tonic_avg,amplitude_avg,amplitude_prefall,amplitude_postfall,peaks_num,peaks_prefall,peaks_postfall,falls_num
10,NoInstructions,LowTide,0,2.482099716653825,0.00012452026882521652,0,0,9,0,0,0
10,NoInstructions,LowTide,1,2.393228107538199,0.0002411405008357605,0,0,20,0,0,0
10,NoInstructions,LowTide,2,2.5712603450840095,0.0001651368493990264,0.0003498097191202786,0.00037974311042348274,11,3,3,1
10,NoInstructions,LowTide,3,2.790324323206036,0.00028000497282952406,0,0,16,0,0,0
10,NoInstructions,HighTide,0,0.7616376407703874,0.00020996952911175553,0,0,26,0,0,0
10,NoInstructions,HighTide,1,0.9773019452606858,0.00023610707032752592,0,0,30,0,0,0
10,NoInstructions,HighTide,2,1.1783089871489605,0.00014197003821993795,0,0,18,0,0,0
10,NoInstructions,HighTide,3,1.275764357850122,0.00027136658867579246,0,0,24,0,0,0
10,Imitation,LowTide,0,1.6047026040050556,0.0002862559057144996,0,0,18,0,0,0
10,Imitation,LowTide,1,1.6491744043536454,0.00028460744617501765,0,0,26,0,0,0
10,Imitation,LowTide,2,1.6839984755582151,0.0003500568851874043,0,0,19,0,0,0
10,Imitation,LowTide,3,1.8990790171343288,0.00023547032489041743,0.00023525955098503795,0.00043440323900620684,30,3,3,1
10,Imitation,HighTide,0,0.9647031175348397,0.00020540286615703554,0,0,36,0,0,0
10,Imitation,HighTide,1,1.1032333629808229,0.00011751909605969637,0,0,17,0,0,0
10,Imitation,HighTide,2,1.244449054672832,0.00018271931913004633,0,0,29,0,0,0
10,Imitation,HighTide,3,1.5503863868784051,0.00017110343330148812,0,0,19,0,0,0
10,Gamification,LowTide,0,2.452702377887522,0.0005706192232979266,0,0,11,0,0,0
10,Gamification,LowTide,1,2.3347601577209955,0.0003609935434268819,0,0,53,0,0,0
10,Gamification,LowTide,2,2.858440619225379,0.00037284692304356565,0.0013259437570436448,0.0022743921023753097,24,6,6,2
10,Gamification,LowTide,3,3.2374729622376597,0.0002306185537194981,0.0011512923434692517,0.0011781867558270953,21,6,6,2
10,Gamification,HighTide,0,1.8542959188343715,0.00031429907584742955,0.0015867281561251566,0.001141876098638475,62,9,9,3
10,Gamification,HighTide,1,2.233853414511576,0.0001926257735672379,0.000393033208156462,0.0003273594235416055,36,3,3,1
10,Gamification,HighTide,2,2.5119765101599523,0.00026767779460757583,0.000368938846192412,0.00041237886747470364,27,3,3,1
10,Gamification,HighTide,3,2.6076962384401927,0.00022292175361642483,0.0005584690604122884,0.0013781734025986787,21,6,6,2
11,NoInstructions,LowTide,0,8.500723567629054,0.0006110484942601308,0.0,0.0004026463660593454,4,3,3,1
11,NoInstructions,LowTide,1,10.278643484993708,0.0006937292771660899,0,0,3,0,0,0
11,NoInstructions,LowTide,2,11.104329953917029,0.00037250248504820324,0,0,1,0,0,0
11,NoInstructions,LowTide,3,11.394309452446194,0.0006880133747027642,0,0,5,0,0,0
11,NoInstructions,HighTide,0,11.805817209828211,0.0011517740780325988,0,0,3,0,0,0
11,NoInstructions,HighTide,1,12.26086319049546,0.0004160293803963512,0,0,2,0,0,0
11,NoInstructions,HighTide,2,12.153624625943564,0.00033359715985183835,0,0,4,0,0,0
11,NoInstructions,HighTide,3,11.593998250730428,0.0004242491495720564,0,0,3,0,0,0
11,Imitation,LowTide,0,11.113035841440254,4.6557249576054256e-05,0,0,1,0,0,0
11,Imitation,LowTide,1,12.215595710093341,4.055668093816609e-05,0,0,3,0,0,0
11,Imitation,LowTide,2,12.88465238913875,0.0005127789809586563,0,0,4,0,0,0
11,Imitation,LowTide,3,11.915267130932708,0.00043537096561834085,0,0,3,0,0,0
11,Imitation,HighTide,0,10.473813383226924,0.000591559967929045,0,0,3,0,0,0
11,Imitation,HighTide,1,11.323687012381763,0.0009039116798032285,0,0,5,0,0,0
11,Imitation,HighTide,2,11.764459111294334,0.0006247014232282288,0,0,6,0,0,0
11,Imitation,HighTide,3,11.278407176674895,0.0004980542985681293,0,0,5,0,0,0
11,Gamification,LowTide,0,11.810198645114411,0.0011081389061767066,0,0,4,0,0,0
11,Gamification,LowTide,1,11.178686910601728,0.00026878211299681114,0,0,13,0,0,0
11,Gamification,LowTide,2,11.27250896268015,0.0005366214398983806,0.0013316465372815408,0.0020528306304958333,5,3,3,1
11,Gamification,LowTide,3,10.811006901015014,0.00021836456942240276,0,0,6,0,0,0
11,Gamification,HighTide,0,11.273747666648843,0.0004335781593983945,0,0,15,0,0,0
11,Gamification,HighTide,1,12.43049600627367,0.0005102705169595209,0.0003416664090760067,0.0026316548459266826,6,6,6,2
11,Gamification,HighTide,2,13.040173847871603,0.000551433523845716,0.0010679666573381816,0.002002346894018417,8,3,3,1
11,Gamification,HighTide,3,12.636980466220596,0.0004974263940805923,0.0007976682428299132,0.001217457724786345,10,6,6,2
12,NoInstructions,LowTide,0,6.0850049122048695,0.0006350907244927593,0,0,6,0,0,0
12,NoInstructions,LowTide,1,6.629314745948995,0.0009430245110925895,0,0,8,0,0,0
12,NoInstructions,LowTide,2,6.514753856585046,0.0013546454270294236,0,0,13,0,0,0
12,NoInstructions,LowTide,3,6.4203439767768815,0.0006700610931618754,0,0,11,0,0,0
12,NoInstructions,HighTide,0,4.105351506795583,0.0014469421907817757,0,0,8,0,0,0
12,NoInstructions,HighTide,1,4.339554700132316,0.0016485102233062435,0,0,9,0,0,0
12,NoInstructions,HighTide,2,4.36052106935032,0.0016792381609112544,0,0,6,0,0,0
12,NoInstructions,HighTide,3,4.4878707500635855,0.0017385867206225866,0,0,10,0,0,0
12,Imitation,HighTide,0,3.462205002789782,0.0008853375142974429,0,0,23,0,0,0
12,Imitation,HighTide,1,4.034259255334956,0.0008204533124780235,0.004560338019489971,0.004371508210739448,25,6,6,2
12,Imitation,HighTide,2,3.9224405395875785,0.0010970982314959016,0.0015563685285931014,0.0026346106147003695,33,3,3,1
12,Imitation,HighTide,3,4.032526232363303,0.0004517667041628356,0,0,14,0,0,0
12,Gamification,LowTide,0,5.510365085419585,0.0013789236738737602,0.004286956083158622,0.0038308735882275156,15,6,6,2
12,Gamification,LowTide,1,5.713563111288124,0.0007351802250970851,0,0,27,0,0,0
12,Gamification,LowTide,2,5.499210072440553,0.0009638416272799042,0,0,22,0,0,0
12,Gamification,LowTide,3,5.12853950835362,0.001199112983843054,0,0,27,0,0,0
12,Gamification,HighTide,0,5.3460427682776865,0.0022090864505812835,0,0,6,0,0,2
12,Gamification,HighTide,1,4.777216811824825,0.0003472935219033219,0,0,13,0,0,0
12,Gamification,HighTide,2,4.82465566376234,0.0008610694166478526,0,0,22,0,0,0
12,Gamification,HighTide,3,4.719864895766696,0.000848882336710141,0,0,6,0,0,0
13,NoInstructions,LowTide,0,7.9381990665429685,0.001520939957652498,0.001161335832406632,0.002747613809198534,26,3,3,1
13,NoInstructions,LowTide,1,8.002379270241388,0.0011751972652791934,0,0,21,0,0,0
13,NoInstructions,LowTide,2,7.964196486174753,0.0008154481018404162,0.0007405475262538346,0.002242287395229035,9,3,3,1
13,NoInstructions,LowTide,3,7.846113961190077,0.001205043643339101,0,0,21,0,0,0
13,NoInstructions,HighTide,0,6.392997894534522,0.0012475985148020475,0,0,19,0,0,0
13,NoInstructions,HighTide,1,6.085582314598595,0.0019287359800856678,0,0,13,0,0,0
13,NoInstructions,HighTide,2,6.13716196856748,0.0008087664429096499,0.0010049095629738013,0.0007997863533174809,13,3,3,1
13,NoInstructions,HighTide,3,6.398096488633505,0.0010514402545916696,0.0019483189782078289,0.003350610782610063,23,6,6,2
13,Imitation,LowTide,0,8.845440826922621,0.0011235152508608799,0,0,10,0,0,0
13,Imitation,LowTide,1,12.440785411066503,0.00015922874425470043,0.0016327101857400146,0.00014170688263312895,2,3,3,1
13,Imitation,LowTide,2,11.560199390146101,0.0013412759335989638,0,0,11,0,0,0
13,Imitation,LowTide,3,10.813045768788346,0.0015373299908403,0,0,12,0,0,0
13,Imitation,HighTide,0,5.617478144834486,0.000732814521112233,0,0,14,0,0,0
13,Imitation,HighTide,1,5.50386322206438,0.00017166911541405475,0,0,5,0,0,0
13,Imitation,HighTide,2,5.340064997168855,0.0005570931240825286,0,0,19,0,0,0
13,Imitation,HighTide,3,5.05523205781164,0.00073097782299564,0.00017728469931266728,0.0009094419142611001,21,3,3,1
13,Gamification,LowTide,0,9.358236242404812,0.0011592001903562791,0,0,16,0,0,0
13,Gamification,LowTide,1,10.203755534608165,0.0008006269199665727,0.0004920733362526884,0.0020671897362351693,9,6,6,2
13,Gamification,LowTide,2,9.288095815488058,0.0014269212323378868,0,0,12,0,0,0
13,Gamification,LowTide,3,8.553652400453581,0.0006791655986950983,0.0012444827760402719,0.002482249487275082,23,6,6,2
13,Gamification,HighTide,0,4.196533558872356,0.0008031094232426529,0,0,22,0,0,0
13,Gamification,HighTide,1,4.066183670264974,0.00036154570304041414,0.0007081696839981622,0.0,19,3,3,1
13,Gamification,HighTide,2,4.289725800252325,0.0005698148582114863,0.0005262727798095331,0.0008977219818675996,16,3,3,1
13,Gamification,HighTide,3,4.164118366911344,0.0005328030454225223,0,0,22,0,0,0
14,NoInstructions,LowTide,0,3.455348425590459,0.0005902779051214774,0,0,11,0,0,0
14,NoInstructions,LowTide,1,3.933949384453423,0.0004935101930779107,0,0,8,0,0,0
14,NoInstructions,LowTide,2,3.9216817001371163,0.0004798391502262399,0,0,14,0,0,0
14,NoInstructions,LowTide,3,3.8135248391632612,0.0005018622301661358,0,0,12,0,0,0
14,Imitation,LowTide,0,2.979799643972369,0.0004527219026387712,0,0,18,0,0,0
14,Imitation,LowTide,1,2.8848110274198495,0.0005043507011877411,0,0,24,0,0,0
14,Imitation,LowTide,2,2.7804796734029464,0.0005385856660240873,0,0,23,0,0,0
14,Imitation,LowTide,3,2.9840635713179156,0.0004437271726184693,0,0,22,0,0,0
14,Gamification,LowTide,0,3.1673005039104876,0.0005306989098965134,0,0,41,0,0,0
14,Gamification,LowTide,1,2.9974884614035973,0.0006742307498042342,0,0,47,0,0,0
14,Gamification,LowTide,2,2.9461273151239276,0.0005292712110762433,0,0,35,0,0,0
14,Gamification,LowTide,3,3.8167522923337,0.0005062551919786169,0,0,31,0,0,0
14,Gamification,HighTide,0,4.3859666633613905,0.00021167620681149496,0.0012360836356913557,0.0015116783554977719,14,6,6,2
14,Gamification,HighTide,1,4.471108599644853,0.00042957388054185275,0,0,45,0,0,0
14,Gamification,HighTide,2,3.8182626502502264,0.0005624956936349191,0,0,51,0,0,0
14,Gamification,HighTide,3,3.618139886754893,0.0004960881066819113,0,0,32,0,0,0
15,NoInstructions,LowTide,0,16.325163645432625,0.002108781826750785,0,0,5,0,0,0
15,NoInstructions,LowTide,1,14.233472611579735,0.0020483494585070696,0,0,8,0,0,0
15,NoInstructions,LowTide,2,12.86876543538144,0.0014151892627946334,0,0,6,0,0,0
15,NoInstructions,LowTide,3,12.695152289916212,0.001047961758516326,0,0,7,0,0,0
15,NoInstructions,HighTide,0,13.500389259357373,0.002814657900713224,0,0,7,0,0,0
15,NoInstructions,HighTide,1,14.186491955406142,0.0013230706887937121,0,0,4,0,0,0
15,NoInstructions,HighTide,2,11.486098297663487,0.0011647504140847751,0,0,5,0,0,0
15,NoInstructions,HighTide,3,10.873969373566648,0.001239472273894452,0,0,5,0,0,0
15,Imitation,LowTide,0,13.675331137360786,0.0010544098580509555,0,0,9,0,0,0
15,Imitation,LowTide,1,11.769273774988411,0.0009831149268293882,0,0,10,0,0,0
15,Imitation,LowTide,2,11.095101187357022,0.00068277937550388,0,0,6,0,0,0
15,Imitation,LowTide,3,10.712428345222545,0.0007396343290021223,0,0,9,0,0,0
15,Imitation,HighTide,0,11.015952192612723,0.0011904040054941786,0,0,6,0,0,0
15,Imitation,HighTide,1,10.362467397481154,0.0007807495414569627,0,0,7,0,0,0
15,Imitation,HighTide,2,10.049389552428197,0.0009989950106822274,0,0,6,0,0,0
15,Imitation,HighTide,3,9.777466084031392,0.0009675383383303959,0,0,6,0,0,0
15,Gamification,LowTide,0,12.586774381882886,0.0006435103973479834,0,0,17,0,0,0
15,Gamification,LowTide,1,11.589559634719638,0.0005531037562838935,0,0,19,0,0,0
15,Gamification,LowTide,2,10.483624004884264,0.0005293717074189335,0,0,15,0,0,0
15,Gamification,LowTide,3,11.034394836450897,0.0004661535851723379,0,0,20,0,0,0
15,Gamification,HighTide,0,14.13180613874225,0.002143547220600222,0,0,10,0,0,0
15,Gamification,HighTide,1,12.557714592517236,0.0011947922346645158,0,0,7,0,0,0
15,Gamification,HighTide,2,12.378800926387363,0.001385362985186908,0,0,10,0,0,0
15,Gamification,HighTide,3,10.972890273206705,0.0011166190002561672,0,0,10,0,0,0
16,NoInstructions,LowTide,0,2.278798462073125,0.0007093563755272756,0,0,20,0,0,0
16,NoInstructions,LowTide,1,4.870518568595529,0.00021633073665368354,0.0004982954502983236,0.0003435224718876454,6,3,3,1
16,NoInstructions,LowTide,2,5.137554121649367,0.0004031795701870412,0,0,6,0,0,0
16,NoInstructions,LowTide,3,4.485588849937374,0.0005458238028141053,0,0,11,0,0,0
16,NoInstructions,HighTide,0,1.598198852551807,0.0009856963741353081,0,0,13,0,0,0
16,NoInstructions,HighTide,1,1.9402679307021937,0.0008646562748377947,0,0,22,0,0,0
16,NoInstructions,HighTide,2,2.603811049104586,0.0011078247636213269,0,0,13,0,0,0
16,NoInstructions,HighTide,3,2.886934703534088,0.0007441708461543052,0,0,12,0,0,0
16,Imitation,LowTide,0,4.338260068277164,0.00032374440255622555,0,0,15,0,0,0
16,Imitation,LowTide,1,4.301738984249007,0.0004036903673459579,0,0,16,0,0,0
16,Imitation,LowTide,2,4.316794685691923,0.0005756566572142177,0,0,13,0,0,0
16,Imitation,LowTide,3,4.2966306397059375,0.00024403851826688072,0,0,10,0,0,0
16,Imitation,HighTide,0,3.1403983090861955,0.0006744629897655058,0,0,15,0,0,0
16,Imitation,HighTide,1,3.2600731196991024,0.0010579742105127138,0,0,16,0,0,0
16,Imitation,HighTide,2,3.3616722233244465,0.0009179738560726032,0,0,13,0,0,0
16,Imitation,HighTide,3,3.3117816251858887,0.0005663224181105489,0,0,14,0,0,0
16,Gamification,LowTide,0,2.8282342065855812,0.0005592823905261303,0,0,22,0,0,0
16,Gamification,LowTide,1,3.7003640873124675,0.00073114076046765,0.0006563668637039628,0.0007727623144546767,43,3,3,1
16,Gamification,LowTide,2,4.500005090217369,0.0007339326141658197,0.0007758011845839338,0.0006612615418297612,20,3,3,1
16,Gamification,LowTide,3,4.379090691305875,0.0007304775604855199,0,0,18,0,0,0
16,Gamification,HighTide,0,3.828587258221715,0.000842319681440161,0,0,17,0,0,0
16,Gamification,HighTide,1,4.167980965537932,0.0008413286488694332,0,0,23,0,0,0
16,Gamification,HighTide,2,4.313263442195816,0.0009007559494592604,0,0,12,0,0,0
16,Gamification,HighTide,3,4.33872564010876,0.0007703574007282983,0,0,15,0,0,0
17,NoInstructions,LowTide,0,12.338329958757756,0.0001038182748002408,0,0,4,0,0,0
17,NoInstructions,LowTide,1,12.727896553489025,0.00033621575947199284,0,0,2,0,0,0
17,NoInstructions,LowTide,2,10.5948613501006,0.00017905570892898733,0,0,3,0,0,0
17,NoInstructions,LowTide,3,9.271493977928216,0.0003353644924197217,0,0,5,0,0,0
17,NoInstructions,HighTide,0,11.194828784743114,2.6475889850795076e-05,0,0,1,0,0,0
17,NoInstructions,HighTide,1,10.44416104866553,0.000531135563153137,0,0,5,0,0,0
17,NoInstructions,HighTide,2,8.804685148728655,0.0001213452023687866,0,0,3,0,0,0
17,NoInstructions,HighTide,3,8.194065764558406,7.984541270374484e-05,0,0,4,0,0,0
17,Imitation,LowTide,0,9.157753868995625,0.00013027503786220207,0,0,11,0,0,0
17,Imitation,LowTide,1,8.89085830362835,0.00031451312106744995,0,0,25,0,0,0
17,Imitation,LowTide,2,8.390110222774856,0.00016030009053207976,0.000287824609596241,0.00012181578767194881,18,3,3,1
17,Imitation,LowTide,3,7.945188362790667,0.00024441560322614145,0,0,25,0,0,0
17,Imitation,HighTide,0,12.492267460021502,6.041391869964541e-05,0,0,5,0,0,0
17,Imitation,HighTide,1,11.000137506568988,4.957977417754934e-05,4.713668848927261e-06,0.00021953949643141284,5,3,3,1
17,Imitation,HighTide,2,8.778396118692779,0.00028573766538318073,0,0,16,0,0,0
17,Imitation,HighTide,3,7.892248705466825,0.0004302696728633903,0.0009267217134223827,0.0007725134572518688,41,6,6,2
17,Gamification,LowTide,0,8.48094959837925,0.0002298777976224908,0.00027367866572204397,0.00030143869088633177,17,3,3,1
17,Gamification,LowTide,1,7.824953220716835,0.00046673070046148623,0.0011592442727826795,0.0011026620886948652,27,6,6,2
17,Gamification,LowTide,2,8.519214889300049,0.0004956077220140577,0.0015197610511224887,0.0002270481304700029,26,3,3,1
17,Gamification,LowTide,3,8.865547265704448,0.00036223492530606925,0.0007817055258512836,0.0006542438121516419,27,3,3,1
17,Gamification,HighTide,0,11.581700740502702,0.00025308943230267447,0.0020772385013245274,0.0013793528996591687,9,9,9,3
17,Gamification,HighTide,1,9.296536602704903,0.0004650756637227855,5.3619128210185655e-05,0.00031284613345033204,5,3,3,1
17,Gamification,HighTide,2,8.488840272952121,0.0003014223495667668,0,0,9,0,0,0
17,Gamification,HighTide,3,8.00464980594104,0.00027319245263516926,0.0005271887688812716,0.0011018635788007298,20,6,6,2
18,NoInstructions,LowTide,0,8.573289287790844,0.00014005347287523038,0,0,4,0,0,0
18,NoInstructions,LowTide,1,9.056833160101863,0.00020494020923944405,0,0,6,0,0,0
18,NoInstructions,LowTide,2,8.49605655695419,0.00021021412296254893,0,0,3,0,0,0
18,NoInstructions,LowTide,3,8.204343451243941,0.00014117660150918167,0,0,3,0,0,0
18,NoInstructions,HighTide,0,6.404437667891721,0.0009475694753953093,0,0,12,0,0,0
18,NoInstructions,HighTide,1,6.541174791003925,0.001004635031005778,0.0004276282520933414,0.0012217888053569555,15,3,3,1
18,NoInstructions,HighTide,2,6.906722751642203,0.0010584179746514944,0,0,13,0,0,0
18,NoInstructions,HighTide,3,6.597329601916984,0.001024277825960663,0.0014143533583515896,0.0008459604861403329,14,3,3,1
18,Imitation,LowTide,0,7.214946698572701,0.00027123410683114834,0,0,6,0,0,0
18,Imitation,LowTide,1,7.251513497078837,0.000664484028001399,0,0,7,0,0,0
18,Imitation,LowTide,2,7.103054329250593,0.0002237544992990506,0,0,7,0,0,0
18,Imitation,LowTide,3,7.269569722321192,0.00020106877794578295,0,0,5,0,0,0
18,Imitation,HighTide,0,7.511656597613665,0.0005404136927491177,0,0,13,0,0,0
18,Imitation,HighTide,1,7.370793176229278,0.0008345105076101213,0,0,16,0,0,0
18,Imitation,HighTide,2,7.2102234074144045,0.001154815840096728,0,0,20,0,0,0
18,Imitation,HighTide,3,7.191091213027726,0.000697603300060359,0,0,8,0,0,0
18,Gamification,LowTide,0,8.202678037679384,0.0003869484244801625,0,0,16,0,0,0
18,Gamification,LowTide,1,8.265969981869294,0.00024347028102125515,0,0,6,0,0,0
18,Gamification,LowTide,2,8.239887650838623,9.663537891077268e-05,0,0,8,0,0,0
18,Gamification,LowTide,3,8.016206873411187,0.00011871107521151204,0.00011807002013330965,0.0001979040608757148,7,3,3,1
18,Gamification,HighTide,0,6.103274411513808,0.0008063967257480069,0.0006622544832430127,0.0012167509438577152,41,3,3,1
18,Gamification,HighTide,1,6.733487383250577,0.0011194488335152402,0.0006901331987199404,0.002366289364712618,51,3,3,1
18,Gamification,HighTide,2,6.560862002930164,0.0010750397898133166,0,0,32,0,0,0
18,Gamification,HighTide,3,6.189005713105038,0.00045664877342351657,0.0006568868276975858,0.000809469610007445,18,3,3,1
19,NoInstructions,LowTide,0,11.064751765394526,0.001468593137181224,0,0,12,0,0,0
19,NoInstructions,LowTide,1,11.774981990698228,0.001052091517658935,0,0,9,0,0,0
19,NoInstructions,LowTide,2,11.878216839958464,0.001173694468715411,0,0,12,0,0,0
19,NoInstructions,LowTide,3,11.962216811289775,0.0008410417239512668,0,0,8,0,0,0
19,NoInstructions,HighTide,0,7.3430470060085735,0.0007517995589737358,0,0,10,0,0,0
19,NoInstructions,HighTide,1,10.155502981125988,0.001453019566741166,0,0,9,0,0,0
19,NoInstructions,HighTide,2,10.732235779043346,0.0014292015365172219,0,0,14,0,0,0
19,NoInstructions,HighTide,3,10.99978424237548,0.0009497113347217359,0,0,11,0,0,0
19,Imitation,LowTide,0,8.85116350041041,0.0006057183030398839,0,0,8,0,0,0
19,Imitation,LowTide,1,10.067745880316428,0.00029768471044194116,0,0,6,0,0,0
